datetime,temperature_2m,wind_speed_10m,cloud_cover,shortwave_radiation,solar_proxy
2022-01-03 16:00:00,3.557142857142857,12.257142857142856,100.0,21.285714285714285,0.0
2022-01-03 17:00:00,3.4285714285714284,12.428571428571429,100.0,6.857142857142857,0.0
2022-01-03 18:00:00,3.3857142857142857,12.814285714285715,100.0,0.0,0.0
2022-01-03 19:00:00,3.3428571428571425,14.028571428571428,100.0,0.0,0.0
2022-01-03 20:00:00,3.314285714285714,13.814285714285715,100.0,0.0,0.0
2022-01-03 21:00:00,3.2428571428571433,13.771428571428572,100.0,0.0,0.0
2022-01-03 22:00:00,3.2285714285714286,13.342857142857143,100.0,0.0,0.0
2022-01-03 23:00:00,3.2142857142857144,14.757142857142856,100.0,0.0,0.0
2022-01-04 00:00:00,3.3428571428571425,15.657142857142857,100.0,0.0,0.0
2022-01-04 01:00:00,3.414285714285714,15.228571428571428,100.0,0.0,0.0
2022-01-04 02:00:00,3.5142857142857147,16.114285714285714,100.0,0.0,0.0
2022-01-04 03:00:00,3.7285714285714286,14.87142857142857,100.0,0.0,0.0
2022-01-04 04:00:00,3.8857142857142857,15.671428571428573,100.0,0.0,0.0
2022-01-04 05:00:00,3.8285714285714287,15.257142857142856,100.0,0.0,0.0
2022-01-04 06:00:00,4.042857142857143,17.4,100.0,0.0,0.0
2022-01-04 07:00:00,3.8000000000000003,17.728571428571428,99.71428571428571,0.0,0.0
2022-01-04 08:00:00,3.585714285714286,17.142857142857142,96.71428571428571,0.0,0.0
2022-01-04 09:00:00,3.457142857142857,16.857142857142858,100.0,0.0,0.0
2022-01-04 10:00:00,3.414285714285714,17.071428571428573,100.0,0.0,0.0
2022-01-04 11:00:00,3.5285714285714285,18.242857142857144,100.0,9.857142857142858,0.0
2022-01-04 12:00:00,3.6714285714285713,18.52857142857143,100.0,23.714285714285715,0.0
2022-01-04 13:00:00,3.8428571428571425,18.32857142857143,100.0,40.0,0.0
2022-01-04 14:00:00,3.857142857142857,17.742857142857144,100.0,44.142857142857146,0.0
2022-01-04 15:00:00,4.157142857142857,16.928571428571427,100.0,31.857142857142858,0.0
2022-01-04 16:00:00,4.2,16.742857142857144,100.0,30.428571428571427,0.0
2022-01-04 17:00:00,3.8428571428571425,16.142857142857142,100.0,12.571428571428571,0.0
2022-01-04 18:00:00,3.6714285714285713,15.857142857142858,100.0,0.0,0.0
2022-01-04 19:00:00,3.557142857142857,16.3,100.0,0.0,0.0
2022-01-04 20:00:00,3.414285714285714,16.3,100.0,0.0,0.0
2022-01-04 21:00:00,3.185714285714286,15.542857142857143,100.0,0.0,0.0
2022-01-04 22:00:00,3.042857142857143,14.157142857142857,100.0,0.0,0.0
2022-01-04 23:00:00,2.8285714285714287,13.157142857142857,100.0,0.0,0.0
2022-01-05 00:00:00,2.542857142857143,11.485714285714286,100.0,0.0,0.0
2022-01-05 01:00:00,2.185714285714286,10.285714285714286,100.0,0.0,0.0
2022-01-05 02:00:00,1.842857142857143,9.299999999999999,100.0,0.0,0.0
2022-01-05 03:00:00,2.257142857142857,8.885714285714284,100.0,0.0,0.0
2022-01-05 04:00:00,2.242857142857143,9.742857142857144,99.28571428571429,0.0,0.0
2022-01-05 05:00:00,1.957142857142857,11.514285714285714,95.0,0.0,0.0
2022-01-05 06:00:00,1.8285714285714287,12.171428571428573,99.71428571428571,0.0,0.0
